Community,County,State,DBcode,Tot_value,Tot_pct
James City,Craven County,NC,EM3,947,1.0000
James City,Craven County,NC,EM4,1027,1.0000
James City,Craven County,NC,EM5,14,1.0000
James City,Craven County,NC,EM6,918,1.0000
Neuse Forest,Craven County,NC,EM1,144,1.0000
Neuse Forest,Craven County,NC,EM2,44,1.0000
Neuse Forest,Craven County,NC,EM3,12,1.0000
Neuse Forest,Craven County,NC,EM4,39,1.0000
Neuse Forest,Craven County,NC,EM5,0,1.0000
Neuse Forest,Craven County,NC,EM6,49,1.0000
New Bern,Craven County,NC,EM1,26621,1.0000
New Bern,Craven County,NC,EM2,8464,1.0000
New Bern,Craven County,NC,EM3,1737,1.0000
New Bern,Craven County,NC,EM4,10251,1.0000
New Bern,Craven County,NC,EM5,58,1.0000
New Bern,Craven County,NC,EM6,6111,1.0000
River Bend,Craven County,NC,EM1,617,1.0000
River Bend,Craven County,NC,EM2,404,1.0000
River Bend,Craven County,NC,EM3,26,1.0000
River Bend,Craven County,NC,EM4,155,1.0000
River Bend,Craven County,NC,EM5,5,1.0000
River Bend,Craven County,NC,EM6,27,1.0000
Trent Woods,Craven County,NC,EM1,822,1.0000
Trent Woods,Craven County,NC,EM2,369,1.0000
Trent Woods,Craven County,NC,EM3,89,1.0000
Trent Woods,Craven County,NC,EM4,308,1.0000
Trent Woods,Craven County,NC,EM5,9,1.0000
Trent Woods,Craven County,NC,EM6,47,1.0000
Unincorporated Craven,Craven County,NC,EM1,6854,1.0000
Unincorporated Craven,Craven County,NC,EM2,1924,1.0000
Unincorporated Craven,Craven County,NC,EM3,2601,1.0000
Unincorporated Craven,Craven County,NC,EM4,1306,1.0000
Unincorporated Craven,Craven County,NC,EM5,192,1.0000
Unincorporated Craven,Craven County,NC,EM6,831,1.0000
Vanceboro,Craven County,NC,EM1,526,1.0000
Vanceboro,Craven County,NC,EM2,306,1.0000
Vanceboro,Craven County,NC,EM3,22,1.0000
Vanceboro,Craven County,NC,EM4,108,1.0000
Vanceboro,Craven County,NC,EM5,11,1.0000
Vanceboro,Craven County,NC,EM6,79,1.0000
Coinjock,Currituck County,NC,EM1,169,1.0000
Coinjock,Currituck County,NC,EM2,10,1.0000
Coinjock,Currituck County,NC,EM3,32,1.0000
Coinjock,Currituck County,NC,EM4,84,1.0000
Coinjock,Currituck County,NC,EM5,0,1.0000
Coinjock,Currituck County,NC,EM6,43,1.0000
Grandy,Currituck County,NC,EM1,749,1.0000
Grandy,Currituck County,NC,EM2,37,1.0000
Grandy,Currituck County,NC,EM3,167,1.0000
Grandy,Currituck County,NC,EM4,332,1.0000
Grandy,Currituck County,NC,EM5,7,1.0000
Grandy,Currituck County,NC,EM6,206,1.0000
Moyock,Currituck County,NC,EM1,1394,1.0000
Moyock,Currituck County,NC,EM2,305,1.0000
Moyock,Currituck County,NC,EM3,137,1.0000
Moyock,Currituck County,NC,EM4,555,1.0000
Moyock,Currituck County,NC,EM5,12,1.0000
Moyock,Currituck County,NC,EM6,385,1.0000
Unincorporated Currituck,Currituck County,NC,EM1,7255,1.0000
Unincorporated Currituck,Currituck County,NC,EM2,1943,1.0000
Unincorporated Currituck,Currituck County,NC,EM3,1059,1.0000
Unincorporated Currituck,Currituck County,NC,EM4,3173,1.0000
Unincorporated Currituck,Currituck County,NC,EM5,42,1.0000
Unincorporated Currituck,Currituck County,NC,EM6,1038,1.0000
Avon,Dare County,NC,EM1,808,1.0000
Avon,Dare County,NC,EM2,39,1.0000
Avon,Dare County,NC,EM3,27,1.0000
Avon,Dare County,NC,EM4,533,1.0000
Avon,Dare County,NC,EM5,5,1.0000
Avon,Dare County,NC,EM6,204,1.0000
Buxton,Dare County,NC,EM1,806,1.0000
Buxton,Dare County,NC,EM2,234,1.0000
Buxton,Dare County,NC,EM3,84,1.0000
Buxton,Dare County,NC,EM4,362,1.0000
Buxton,Dare County,NC,EM5,0,1.0000
Buxton,Dare County,NC,EM6,126,1.0000
Duck,Dare County,NC,EM1,1204,1.0000
Duck,Dare County,NC,EM2,80,1.0000
Duck,Dare County,NC,EM3,18,1.0000
Duck,Dare County,NC,EM4,886,1.0000
Duck,Dare County,NC,EM5,2,1.0000
Duck,Dare County,NC,EM6,218,1.0000
Frisco,Dare County,NC,EM1,324,1.0000
Frisco,Dare County,NC,EM2,77,1.0000
Frisco,Dare County,NC,EM3,31,1.0000
Frisco,Dare County,NC,EM4,113,1.0000
Frisco,Dare County,NC,EM5,5,1.0000
Frisco,Dare County,NC,EM6,98,1.0000
Hatteras,Dare County,NC,EM1,575,1.0000
Hatteras,Dare County,NC,EM2,148,1.0000
Hatteras,Dare County,NC,EM3,38,1.0000
Hatteras,Dare County,NC,EM4,284,1.0000
Hatteras,Dare County,NC,EM5,12,1.0000
Hatteras,Dare County,NC,EM6,93,1.0000
Kill Devil Hills,Dare County,NC,EM1,5924,1.0000
Kill Devil Hills,Dare County,NC,EM2,1083,1.0000
Kill Devil Hills,Dare County,NC,EM3,563,1.0000
Kill Devil Hills,Dare County,NC,EM4,3039,1.0000
Kill Devil Hills,Dare County,NC,EM5,4,1.0000
Kill Devil Hills,Dare County,NC,EM6,1235,1.0000
Kitty Hawk,Dare County,NC,EM1,3381,1.0000
Kitty Hawk,Dare County,NC,EM2,636,1.0000
Kitty Hawk,Dare County,NC,EM3,449,1.0000
Kitty Hawk,Dare County,NC,EM4,1454,1.0000
Kitty Hawk,Dare County,NC,EM5,6,1.0000
Kitty Hawk,Dare County,NC,EM6,836,1.0000
Manns Harbor,Dare County,NC,EM1,311,1.0000
Manns Harbor,Dare County,NC,EM2,142,1.0000
Manns Harbor,Dare County,NC,EM3,92,1.0000
Manns Harbor,Dare County,NC,EM4,40,1.0000
Manns Harbor,Dare County,NC,EM5,0,1.0000
Manns Harbor,Dare County,NC,EM6,37,1.0000
Manteo,Dare County,NC,EM1,2452,1.0000
Manteo,Dare County,NC,EM2,896,1.0000
Manteo,Dare County,NC,EM3,123,1.0000
Manteo,Dare County,NC,EM4,1013,1.0000
Manteo,Dare County,NC,EM5,13,1.0000
Manteo,Dare County,NC,EM6,407,1.0000
Nags Head,Dare County,NC,EM1,5475,1.0000
Nags Head,Dare County,NC,EM2,1549,1.0000
Nags Head,Dare County,NC,EM3,381,1.0000
Nags Head,Dare County,NC,EM4,2480,1.0000
Nags Head,Dare County,NC,EM5,8,1.0000
Nags Head,Dare County,NC,EM6,1057,1.0000
Rodanthe,Dare County,NC,EM1,19,1.0000
Rodanthe,Dare County,NC,EM2,0,1.0000
Rodanthe,Dare County,NC,EM3,3,1.0000
Rodanthe,Dare County,NC,EM4,0,1.0000
Rodanthe,Dare County,NC,EM5,0,1.0000
Rodanthe,Dare County,NC,EM6,16,1.0000
Salvo,Dare County,NC,EM1,5,1.0000
Salvo,Dare County,NC,EM2,0,1.0000
Salvo,Dare County,NC,EM3,0,1.0000
Salvo,Dare County,NC,EM4,5,1.0000
Salvo,Dare County,NC,EM5,0,1.0000
Salvo,Dare County,NC,EM6,0,1.0000
Southern Shores,Dare County,NC,EM1,1820,1.0000
Southern Shores,Dare County,NC,EM2,309,1.0000
Southern Shores,Dare County,NC,EM3,178,1.0000
Southern Shores,Dare County,NC,EM4,900,1.0000
Southern Shores,Dare County,NC,EM5,7,1.0000
Southern Shores,Dare County,NC,EM6,426,1.0000
Unincorporated Dare,Dare County,NC,EM1,3001,1.0000
Unincorporated Dare,Dare County,NC,EM2,829,1.0000
Unincorporated Dare,Dare County,NC,EM3,594,1.0000
Unincorporated Dare,Dare County,NC,EM4,1213,1.0000
Unincorporated Dare,Dare County,NC,EM5,48,1.0000
Unincorporated Dare,Dare County,NC,EM6,317,1.0000
Wanchese,Dare County,NC,EM1,671,1.0000
Wanchese,Dare County,NC,EM2,72,1.0000
Wanchese,Dare County,NC,EM3,229,1.0000
Wanchese,Dare County,NC,EM4,161,1.0000
Wanchese,Dare County,NC,EM5,22,1.0000
Wanchese,Dare County,NC,EM6,187,1.0000
Waves,Dare County,NC,EM1,533,1.0000
Waves,Dare County,NC,EM2,37,1.0000
Waves,Dare County,NC,EM3,45,1.0000
Waves,Dare County,NC,EM4,322,1.0000
Waves,Dare County,NC,EM5,8,1.0000
Waves,Dare County,NC,EM6,121,1.0000
Beulaville,Duplin County,NC,EM1,867,1.0000
Beulaville,Duplin County,NC,EM2,370,1.0000
Beulaville,Duplin County,NC,EM3,125,1.0000
Beulaville,Duplin County,NC,EM4,225,1.0000
Beulaville,Duplin County,NC,EM5,5,1.0000
Beulaville,Duplin County,NC,EM6,142,1.0000
Chinquapin,Duplin County,NC,EM1,32,1.0000
Chinquapin,Duplin County,NC,EM2,0,1.0000
Chinquapin,Duplin County,NC,EM3,8,1.0000
Chinquapin,Duplin County,NC,EM4,7,1.0000
Chinquapin,Duplin County,NC,EM5,0,1.0000
Chinquapin,Duplin County,NC,EM6,17,1.0000
Greenevers,Duplin County,NC,EM1,122,1.0000
Greenevers,Duplin County,NC,EM2,59,1.0000
Greenevers,Duplin County,NC,EM3,35,1.0000
Greenevers,Duplin County,NC,EM4,14,1.0000
Greenevers,Duplin County,NC,EM5,3,1.0000
Greenevers,Duplin County,NC,EM6,11,1.0000
Harrells,Duplin County,NC,EM1,0,1.0000
Harrells,Duplin County,NC,EM2,0,1.0000
Harrells,Duplin County,NC,EM3,0,1.0000
Harrells,Duplin County,NC,EM4,0,1.0000
Harrells,Duplin County,NC,EM5,0,1.0000
Harrells,Duplin County,NC,EM6,0,1.0000
Potters Hill,Duplin County,NC,EM1,50,1.0000
Potters Hill,Duplin County,NC,EM2,16,1.0000
Potters Hill,Duplin County,NC,EM3,11,1.0000
Potters Hill,Duplin County,NC,EM4,6,1.0000
Potters Hill,Duplin County,NC,EM5,8,1.0000
Potters Hill,Duplin County,NC,EM6,9,1.0000
Rose Hill,Duplin County,NC,EM1,164,1.0000
Rose Hill,Duplin County,NC,EM2,47,1.0000
Rose Hill,Duplin County,NC,EM3,25,1.0000
Rose Hill,Duplin County,NC,EM4,40,1.0000
Rose Hill,Duplin County,NC,EM5,6,1.0000
Rose Hill,Duplin County,NC,EM6,46,1.0000
Teachey,Duplin County,NC,EM1,94,1.0000
Teachey,Duplin County,NC,EM2,34,1.0000
Teachey,Duplin County,NC,EM3,26,1.0000
Teachey,Duplin County,NC,EM4,32,1.0000
Teachey,Duplin County,NC,EM5,0,1.0000
Teachey,Duplin County,NC,EM6,2,1.0000
Unincorporated Duplin,Duplin County,NC,EM1,22743,1.0000
Unincorporated Duplin,Duplin County,NC,EM2,2607,1.0000
Unincorporated Duplin,Duplin County,NC,EM3,11133,1.0000
Unincorporated Duplin,Duplin County,NC,EM4,2880,1.0000
Unincorporated Duplin,Duplin County,NC,EM5,4726,1.0000
Unincorporated Duplin,Duplin County,NC,EM6,1397,1.0000
Wallace,Duplin County,NC,EM1,2155,1.0000
Wallace,Duplin County,NC,EM2,564,1.0000
Wallace,Duplin County,NC,EM3,119,1.0000
Wallace,Duplin County,NC,EM4,737,1.0000
Wallace,Duplin County,NC,EM5,16,1.0000
Wallace,Duplin County,NC,EM6,719,1.0000
Conetoe,Edgecombe County,NC,EM1,86,1.0000
Conetoe,Edgecombe County,NC,EM2,53,1.0000
Conetoe,Edgecombe County,NC,EM3,9,1.0000
Conetoe,Edgecombe County,NC,EM4,4,1.0000
Conetoe,Edgecombe County,NC,EM5,10,1.0000
Conetoe,Edgecombe County,NC,EM6,10,1.0000
Pinetops,Edgecombe County,NC,EM1,575,1.0000
Pinetops,Edgecombe County,NC,EM2,228,1.0000
Pinetops,Edgecombe County,NC,EM3,116,1.0000
Pinetops,Edgecombe County,NC,EM4,102,1.0000
Pinetops,Edgecombe County,NC,EM5,25,1.0000
Pinetops,Edgecombe County,NC,EM6,104,1.0000
Princeville,Edgecombe County,NC,EM1,115,1.0000
Princeville,Edgecombe County,NC,EM2,59,1.0000
Princeville,Edgecombe County,NC,EM3,15,1.0000
Princeville,Edgecombe County,NC,EM4,24,1.0000
Princeville,Edgecombe County,NC,EM5,0,1.0000
Princeville,Edgecombe County,NC,EM6,17,1.0000
Tarboro,Edgecombe County,NC,EM1,8749,1.0000
Tarboro,Edgecombe County,NC,EM2,3890,1.0000
Tarboro,Edgecombe County,NC,EM3,917,1.0000
Tarboro,Edgecombe County,NC,EM4,1726,1.0000
Tarboro,Edgecombe County,NC,EM5,86,1.0000
Tarboro,Edgecombe County,NC,EM6,2130,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM1,4694,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM2,802,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM3,473,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM4,1844,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM5,425,1.0000
Unincorporated Edgecombe,Edgecombe County,NC,EM6,1150,1.0000
Gatesville,Gates County,NC,EM1,199,1.0000
Gatesville,Gates County,NC,EM2,146,1.0000
Gatesville,Gates County,NC,EM3,22,1.0000
Gatesville,Gates County,NC,EM4,18,1.0000
Gatesville,Gates County,NC,EM5,6,1.0000
Gatesville,Gates County,NC,EM6,7,1.0000
Sunbury,Gates County,NC,EM1,37,1.0000
Sunbury,Gates County,NC,EM2,0,1.0000
Sunbury,Gates County,NC,EM3,15,1.0000
Sunbury,Gates County,NC,EM4,0,1.0000
Sunbury,Gates County,NC,EM5,0,1.0000
Sunbury,Gates County,NC,EM6,22,1.0000
Unincorporated Gates,Gates County,NC,EM1,1865,1.0000
Unincorporated Gates,Gates County,NC,EM2,770,1.0000
Unincorporated Gates,Gates County,NC,EM3,289,1.0000
Unincorporated Gates,Gates County,NC,EM4,389,1.0000
Unincorporated Gates,Gates County,NC,EM5,112,1.0000
Unincorporated Gates,Gates County,NC,EM6,305,1.0000
Hookerton,Greene County,NC,EM1,138,1.0000
Hookerton,Greene County,NC,EM2,80,1.0000
Hookerton,Greene County,NC,EM3,20,1.0000
Hookerton,Greene County,NC,EM4,28,1.0000
Hookerton,Greene County,NC,EM5,0,1.0000
Hookerton,Greene County,NC,EM6,10,1.0000
Maury,Greene County,NC,EM1,386,1.0000
Maury,Greene County,NC,EM2,321,1.0000
Maury,Greene County,NC,EM3,10,1.0000
Maury,Greene County,NC,EM4,21,1.0000
Maury,Greene County,NC,EM5,26,1.0000
Maury,Greene County,NC,EM6,8,1.0000
Snow Hill,Greene County,NC,EM1,1796,1.0000
Snow Hill,Greene County,NC,EM2,1098,1.0000
Snow Hill,Greene County,NC,EM3,132,1.0000
Snow Hill,Greene County,NC,EM4,335,1.0000
Snow Hill,Greene County,NC,EM5,8,1.0000
Snow Hill,Greene County,NC,EM6,223,1.0000
Unincorporated Greene,Greene County,NC,EM1,2828,1.0000
Unincorporated Greene,Greene County,NC,EM2,847,1.0000
Unincorporated Greene,Greene County,NC,EM3,657,1.0000
Unincorporated Greene,Greene County,NC,EM4,687,1.0000
Unincorporated Greene,Greene County,NC,EM5,329,1.0000
Unincorporated Greene,Greene County,NC,EM6,308,1.0000
Unincorporated Halifax,Halifax County,NC,EM1,6766,1.0000
Unincorporated Halifax,Halifax County,NC,EM2,3136,1.0000
Unincorporated Halifax,Halifax County,NC,EM3,1469,1.0000
Unincorporated Halifax,Halifax County,NC,EM4,1331,1.0000
Unincorporated Halifax,Halifax County,NC,EM5,241,1.0000
Unincorporated Halifax,Halifax County,NC,EM6,589,1.0000
Ahoskie,Hertford County,NC,EM1,5672,1.0000
Ahoskie,Hertford County,NC,EM2,2866,1.0000
Ahoskie,Hertford County,NC,EM3,217,1.0000
Ahoskie,Hertford County,NC,EM4,1433,1.0000
Ahoskie,Hertford County,NC,EM5,4,1.0000
Ahoskie,Hertford County,NC,EM6,1152,1.0000
Cofield,Hertford County,NC,EM1,122,1.0000
Cofield,Hertford County,NC,EM2,0,1.0000
Cofield,Hertford County,NC,EM3,109,1.0000
Cofield,Hertford County,NC,EM4,13,1.0000
Cofield,Hertford County,NC,EM5,0,1.0000
Cofield,Hertford County,NC,EM6,0,1.0000
Como,Hertford County,NC,EM1,0,1.0000
Como,Hertford County,NC,EM2,0,1.0000
Como,Hertford County,NC,EM3,0,1.0000
Como,Hertford County,NC,EM4,0,1.0000
Como,Hertford County,NC,EM5,0,1.0000
Como,Hertford County,NC,EM6,0,1.0000
Harrellsville,Hertford County,NC,EM1,7,1.0000
Harrellsville,Hertford County,NC,EM2,0,1.0000
Harrellsville,Hertford County,NC,EM3,2,1.0000
Harrellsville,Hertford County,NC,EM4,5,1.0000
Harrellsville,Hertford County,NC,EM5,0,1.0000
Harrellsville,Hertford County,NC,EM6,0,1.0000
Murfreesboro,Hertford County,NC,EM1,1408,1.0000
Murfreesboro,Hertford County,NC,EM2,665,1.0000
Murfreesboro,Hertford County,NC,EM3,150,1.0000
Murfreesboro,Hertford County,NC,EM4,403,1.0000
Murfreesboro,Hertford County,NC,EM5,8,1.0000
Murfreesboro,Hertford County,NC,EM6,182,1.0000
Unincorporated Hertford,Hertford County,NC,EM1,2328,1.0000
Unincorporated Hertford,Hertford County,NC,EM2,1076,1.0000
Unincorporated Hertford,Hertford County,NC,EM3,580,1.0000
Unincorporated Hertford,Hertford County,NC,EM4,331,1.0000
Unincorporated Hertford,Hertford County,NC,EM5,112,1.0000
Unincorporated Hertford,Hertford County,NC,EM6,229,1.0000
Winton,Hertford County,NC,EM1,987,1.0000
Winton,Hertford County,NC,EM2,750,1.0000
Winton,Hertford County,NC,EM3,38,1.0000
Winton,Hertford County,NC,EM4,93,1.0000
Winton,Hertford County,NC,EM5,0,1.0000
Winton,Hertford County,NC,EM6,106,1.0000
Engelhard,Hyde County,NC,EM1,254,1.0000
Engelhard,Hyde County,NC,EM2,71,1.0000
Engelhard,Hyde County,NC,EM3,22,1.0000
Engelhard,Hyde County,NC,EM4,69,1.0000
Engelhard,Hyde County,NC,EM5,4,1.0000
Engelhard,Hyde County,NC,EM6,88,1.0000
Fairfield,Hyde County,NC,EM1,696,1.0000
Fairfield,Hyde County,NC,EM2,289,1.0000
Fairfield,Hyde County,NC,EM3,26,1.0000
Fairfield,Hyde County,NC,EM4,16,1.0000
Fairfield,Hyde County,NC,EM5,98,1.0000
Fairfield,Hyde County,NC,EM6,267,1.0000
Ocracoke,Hyde County,NC,EM1,956,1.0000
Ocracoke,Hyde County,NC,EM2,252,1.0000
Ocracoke,Hyde County,NC,EM3,20,1.0000
Ocracoke,Hyde County,NC,EM4,570,1.0000
Ocracoke,Hyde County,NC,EM5,4,1.0000
Ocracoke,Hyde County,NC,EM6,110,1.0000
Swan Quarter,Hyde County,NC,EM1,211,1.0000
Swan Quarter,Hyde County,NC,EM2,146,1.0000
Swan Quarter,Hyde County,NC,EM3,8,1.0000
Swan Quarter,Hyde County,NC,EM4,24,1.0000
Swan Quarter,Hyde County,NC,EM5,18,1.0000
Swan Quarter,Hyde County,NC,EM6,15,1.0000
Unincorporated Hyde,Hyde County,NC,EM1,929,1.0000
Unincorporated Hyde,Hyde County,NC,EM2,347,1.0000
Unincorporated Hyde,Hyde County,NC,EM3,93,1.0000
Unincorporated Hyde,Hyde County,NC,EM4,93,1.0000
Unincorporated Hyde,Hyde County,NC,EM5,181,1.0000
Unincorporated Hyde,Hyde County,NC,EM6,215,1.0000
Maysville,Jones County,NC,EM1,144,1.0000
Maysville,Jones County,NC,EM2,82,1.0000
Maysville,Jones County,NC,EM3,9,1.0000
Maysville,Jones County,NC,EM4,25,1.0000
Maysville,Jones County,NC,EM5,0,1.0000
Maysville,Jones County,NC,EM6,28,1.0000
Pollocksville,Jones County,NC,EM1,233,1.0000
Pollocksville,Jones County,NC,EM2,165,1.0000
Pollocksville,Jones County,NC,EM3,10,1.0000
Pollocksville,Jones County,NC,EM4,33,1.0000
Pollocksville,Jones County,NC,EM5,0,1.0000
Pollocksville,Jones County,NC,EM6,25,1.0000
Trenton,Jones County,NC,EM1,193,1.0000
Trenton,Jones County,NC,EM2,123,1.0000
Trenton,Jones County,NC,EM3,7,1.0000
Trenton,Jones County,NC,EM4,38,1.0000
Trenton,Jones County,NC,EM5,0,1.0000
Trenton,Jones County,NC,EM6,25,1.0000
Unincorporated Jones,Jones County,NC,EM1,1854,1.0000
Unincorporated Jones,Jones County,NC,EM2,993,1.0000
Unincorporated Jones,Jones County,NC,EM3,251,1.0000
Unincorporated Jones,Jones County,NC,EM4,206,1.0000
Unincorporated Jones,Jones County,NC,EM5,160,1.0000
Unincorporated Jones,Jones County,NC,EM6,244,1.0000
Graingers,Lenoir County,NC,EM1,33,1.0000
Graingers,Lenoir County,NC,EM2,7,1.0000
Graingers,Lenoir County,NC,EM3,6,1.0000
Graingers,Lenoir County,NC,EM4,13,1.0000
Graingers,Lenoir County,NC,EM5,0,1.0000
Graingers,Lenoir County,NC,EM6,7,1.0000
Grifton,Lenoir County,NC,EM1,5,1.0000
Grifton,Lenoir County,NC,EM2,0,1.0000
Grifton,Lenoir County,NC,EM3,0,1.0000
Grifton,Lenoir County,NC,EM4,0,1.0000
Grifton,Lenoir County,NC,EM5,0,1.0000
Grifton,Lenoir County,NC,EM6,5,1.0000
Jackson Heights,Lenoir County,NC,EM1,193,1.0000
Jackson Heights,Lenoir County,NC,EM2,6,1.0000
Jackson Heights,Lenoir County,NC,EM3,125,1.0000
Jackson Heights,Lenoir County,NC,EM4,20,1.0000
Jackson Heights,Lenoir County,NC,EM5,0,1.0000
Jackson Heights,Lenoir County,NC,EM6,42,1.0000
Kinston,Lenoir County,NC,EM1,15969,1.0000
Kinston,Lenoir County,NC,EM2,7480,1.0000
Kinston,Lenoir County,NC,EM3,1708,1.0000
Kinston,Lenoir County,NC,EM4,4285,1.0000
Kinston,Lenoir County,NC,EM5,244,1.0000
Kinston,Lenoir County,NC,EM6,2252,1.0000
La Grange,Lenoir County,NC,EM1,692,1.0000
La Grange,Lenoir County,NC,EM2,311,1.0000
La Grange,Lenoir County,NC,EM3,68,1.0000
La Grange,Lenoir County,NC,EM4,222,1.0000
La Grange,Lenoir County,NC,EM5,0,1.0000
La Grange,Lenoir County,NC,EM6,91,1.0000
Pink Hill,Lenoir County,NC,EM1,247,1.0000
Pink Hill,Lenoir County,NC,EM2,64,1.0000
Pink Hill,Lenoir County,NC,EM3,21,1.0000
Pink Hill,Lenoir County,NC,EM4,103,1.0000
Pink Hill,Lenoir County,NC,EM5,12,1.0000
Pink Hill,Lenoir County,NC,EM6,47,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM1,11525,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM2,2384,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM3,4994,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM4,1621,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM5,331,1.0000
Unincorporated Lenoir,Lenoir County,NC,EM6,2195,1.0000
Bear Grass,Martin County,NC,EM1,28,1.0000
Bear Grass,Martin County,NC,EM2,25,1.0000
Bear Grass,Martin County,NC,EM3,0,1.0000
Bear Grass,Martin County,NC,EM4,3,1.0000
Bear Grass,Martin County,NC,EM5,0,1.0000
Bear Grass,Martin County,NC,EM6,0,1.0000
Everetts,Martin County,NC,EM1,32,1.0000
Everetts,Martin County,NC,EM2,20,1.0000
Everetts,Martin County,NC,EM3,2,1.0000
Everetts,Martin County,NC,EM4,10,1.0000
Everetts,Martin County,NC,EM5,0,1.0000
Everetts,Martin County,NC,EM6,0,1.0000
Hamilton,Martin County,NC,EM1,4,1.0000
Hamilton,Martin County,NC,EM2,0,1.0000
Hamilton,Martin County,NC,EM3,1,1.0000
Hamilton,Martin County,NC,EM4,0,1.0000
Hamilton,Martin County,NC,EM5,3,1.0000
Hamilton,Martin County,NC,EM6,0,1.0000
Hassell,Martin County,NC,EM1,4,1.0000
Hassell,Martin County,NC,EM2,2,1.0000
Hassell,Martin County,NC,EM3,0,1.0000
Hassell,Martin County,NC,EM4,2,1.0000
Hassell,Martin County,NC,EM5,0,1.0000
Hassell,Martin County,NC,EM6,0,1.0000
Jamesville,Martin County,NC,EM1,68,1.0000
Jamesville,Martin County,NC,EM2,30,1.0000
Jamesville,Martin County,NC,EM3,2,1.0000
Jamesville,Martin County,NC,EM4,17,1.0000
Jamesville,Martin County,NC,EM5,10,1.0000
Jamesville,Martin County,NC,EM6,9,1.0000
Oak City,Martin County,NC,EM1,33,1.0000
Oak City,Martin County,NC,EM2,20,1.0000
Oak City,Martin County,NC,EM3,0,1.0000
Oak City,Martin County,NC,EM4,2,1.0000
Oak City,Martin County,NC,EM5,11,1.0000
Oak City,Martin County,NC,EM6,0,1.0000
Unincorporated Martin,Martin County,NC,EM1,2862,1.0000
Unincorporated Martin,Martin County,NC,EM2,1018,1.0000
Unincorporated Martin,Martin County,NC,EM3,703,1.0000
Unincorporated Martin,Martin County,NC,EM4,575,1.0000
Unincorporated Martin,Martin County,NC,EM5,225,1.0000
Unincorporated Martin,Martin County,NC,EM6,341,1.0000
Williamston,Martin County,NC,EM1,4309,1.0000
Williamston,Martin County,NC,EM2,1884,1.0000
Williamston,Martin County,NC,EM3,201,1.0000
Williamston,Martin County,NC,EM4,1332,1.0000
Williamston,Martin County,NC,EM5,14,1.0000
Williamston,Martin County,NC,EM6,878,1.0000
Bayshore,New Hanover County,NC,EM1,843,1.0000
Bayshore,New Hanover County,NC,EM2,312,1.0000
Bayshore,New Hanover County,NC,EM3,141,1.0000
Bayshore,New Hanover County,NC,EM4,310,1.0000
Bayshore,New Hanover County,NC,EM5,4,1.0000
Bayshore,New Hanover County,NC,EM6,76,1.0000
Blue Clay Farms,New Hanover County,NC,EM1,1328,1.0000
Blue Clay Farms,New Hanover County,NC,EM2,15,1.0000
Blue Clay Farms,New Hanover County,NC,EM3,527,1.0000
Blue Clay Farms,New Hanover County,NC,EM4,528,1.0000
Blue Clay Farms,New Hanover County,NC,EM5,0,1.0000
Blue Clay Farms,New Hanover County,NC,EM6,258,1.0000
Carolina Beach,New Hanover County,NC,EM1,7985,1.0000
Carolina Beach,New Hanover County,NC,EM2,757,1.0000
Carolina Beach,New Hanover County,NC,EM3,4396,1.0000
Carolina Beach,New Hanover County,NC,EM4,2028,1.0000
Carolina Beach,New Hanover County,NC,EM5,2,1.0000
Carolina Beach,New Hanover County,NC,EM6,802,1.0000
Castle Hayne,New Hanover County,NC,EM1,438,1.0000
Castle Hayne,New Hanover County,NC,EM2,87,1.0000
Castle Hayne,New Hanover County,NC,EM3,104,1.0000
Castle Hayne,New Hanover County,NC,EM4,128,1.0000
Castle Hayne,New Hanover County,NC,EM5,8,1.0000
Castle Hayne,New Hanover County,NC,EM6,111,1.0000
Hightsville,New Hanover County,NC,EM1,1040,1.0000
Hightsville,New Hanover County,NC,EM2,413,1.0000
Hightsville,New Hanover County,NC,EM3,268,1.0000
Hightsville,New Hanover County,NC,EM4,116,1.0000
Hightsville,New Hanover County,NC,EM5,2,1.0000
Hightsville,New Hanover County,NC,EM6,241,1.0000
Kings Grant,New Hanover County,NC,EM1,5458,1.0000
Kings Grant,New Hanover County,NC,EM2,1076,1.0000
Kings Grant,New Hanover County,NC,EM3,1484,1.0000
Kings Grant,New Hanover County,NC,EM4,1631,1.0000
Kings Grant,New Hanover County,NC,EM5,4,1.0000
Kings Grant,New Hanover County,NC,EM6,1263,1.0000
Kure Beach,New Hanover County,NC,EM1,1009,1.0000
Kure Beach,New Hanover County,NC,EM2,217,1.0000
Kure Beach,New Hanover County,NC,EM3,120,1.0000
Kure Beach,New Hanover County,NC,EM4,613,1.0000
Kure Beach,New Hanover County,NC,EM5,4,1.0000
Kure Beach,New Hanover County,NC,EM6,55,1.0000
Murraysville,New Hanover County,NC,EM1,2263,1.0000
Murraysville,New Hanover County,NC,EM2,548,1.0000
Murraysville,New Hanover County,NC,EM3,499,1.0000
