Community,County,State,DBcode,Tot_value,Tot_pct
Jamesville,Martin County,NC,PV3,26591920,1.0000
Jamesville,Martin County,NC,PV2,4532610,1.0000
Oak City,Martin County,NC,PV1,17858680,1.0000
Oak City,Martin County,NC,PV3,13393820,1.0000
Oak City,Martin County,NC,PV2,4464860,1.0000
Unincorporated Martin,Martin County,NC,PV1,1200481712,1.0000
Unincorporated Martin,Martin County,NC,PV3,625702163,1.0000
Unincorporated Martin,Martin County,NC,PV2,572547770,1.0000
Williamston,Martin County,NC,PV1,349437322,1.0000
Williamston,Martin County,NC,PV3,275085228,1.0000
Williamston,Martin County,NC,PV2,74160170,1.0000
Bayshore,New Hanover County,NC,PV1,433519999,1.0000
Bayshore,New Hanover County,NC,PV3,295194599,1.0000
Bayshore,New Hanover County,NC,PV2,138365900,1.0000
Blue Clay Farms,New Hanover County,NC,PV1,113386044,1.0000
Blue Clay Farms,New Hanover County,NC,PV3,73958874,1.0000
Blue Clay Farms,New Hanover County,NC,PV2,39427170,1.0000
Carolina Beach,New Hanover County,NC,PV1,1913224721,1.0000
Carolina Beach,New Hanover County,NC,PV3,1322834393,1.0000
Carolina Beach,New Hanover County,NC,PV2,590141028,1.0000
Castle Hayne,New Hanover County,NC,PV1,154750900,1.0000
Castle Hayne,New Hanover County,NC,PV3,100542580,1.0000
Castle Hayne,New Hanover County,NC,PV2,54218820,1.0000
Hightsville,New Hanover County,NC,PV1,66280300,1.0000
Hightsville,New Hanover County,NC,PV3,38937940,1.0000
Hightsville,New Hanover County,NC,PV2,27438360,1.0000
Kings Grant,New Hanover County,NC,PV1,711988713,1.0000
Kings Grant,New Hanover County,NC,PV3,509213627,1.0000
Kings Grant,New Hanover County,NC,PV2,203358586,1.0000
Kure Beach,New Hanover County,NC,PV1,902126100,1.0000
Kure Beach,New Hanover County,NC,PV3,522074900,1.0000
Kure Beach,New Hanover County,NC,PV2,380051200,1.0000
Murraysville,New Hanover County,NC,PV1,1307093785,1.0000
Murraysville,New Hanover County,NC,PV3,973457785,1.0000
Murraysville,New Hanover County,NC,PV2,333718300,1.0000
Myrtle Grove,New Hanover County,NC,PV1,1430963200,1.0000
Myrtle Grove,New Hanover County,NC,PV3,936553430,1.0000
Myrtle Grove,New Hanover County,NC,PV2,493751670,1.0000
Northchase,New Hanover County,NC,PV1,369646100,1.0000
Northchase,New Hanover County,NC,PV3,299787603,1.0000
Northchase,New Hanover County,NC,PV2,69858497,1.0000
Ogden,New Hanover County,NC,PV1,1105829500,1.0000
Ogden,New Hanover County,NC,PV3,701292886,1.0000
Ogden,New Hanover County,NC,PV2,404630614,1.0000
Porters Neck,New Hanover County,NC,PV1,1373105909,1.0000
Porters Neck,New Hanover County,NC,PV3,855870899,1.0000
Porters Neck,New Hanover County,NC,PV2,516235210,1.0000
Sea Breeze,New Hanover County,NC,PV1,353257200,1.0000
Sea Breeze,New Hanover County,NC,PV3,214950500,1.0000
Sea Breeze,New Hanover County,NC,PV2,138306700,1.0000
Silver Lake,New Hanover County,NC,PV1,488894852,1.0000
Silver Lake,New Hanover County,NC,PV3,332740252,1.0000
Silver Lake,New Hanover County,NC,PV2,156115400,1.0000
Skippers Corner,New Hanover County,NC,PV1,323253200,1.0000
Skippers Corner,New Hanover County,NC,PV3,207949100,1.0000
Skippers Corner,New Hanover County,NC,PV2,115589700,1.0000
Unincorporated New Hanover,New Hanover County,NC,PV1,3720159803,1.0000
Unincorporated New Hanover,New Hanover County,NC,PV3,2093508928,1.0000
Unincorporated New Hanover,New Hanover County,NC,PV2,1624390675,1.0000
Wilmington,New Hanover County,NC,PV1,15452607004,1.0000
Wilmington,New Hanover County,NC,PV3,11045793721,1.0000
Wilmington,New Hanover County,NC,PV2,4401153883,1.0000
Wrightsboro,New Hanover County,NC,PV1,518687889,1.0000
Wrightsboro,New Hanover County,NC,PV3,308695467,1.0000
Wrightsboro,New Hanover County,NC,PV2,210125322,1.0000
Wrightsville Beach,New Hanover County,NC,PV1,2625212400,1.0000
Wrightsville Beach,New Hanover County,NC,PV3,1280473700,1.0000
Wrightsville Beach,New Hanover County,NC,PV2,1343584100,1.0000
Severn,Northampton County,NC,PV1,41671579,1.0000
Severn,Northampton County,NC,PV3,38619891,1.0000
Severn,Northampton County,NC,PV2,2894840,1.0000
Unincorporated Northampton,Northampton County,NC,PV1,1420538122,1.0000
Unincorporated Northampton,Northampton County,NC,PV3,731725229,1.0000
Unincorporated Northampton,Northampton County,NC,PV2,557246123,1.0000
Half Moon,Onslow County,NC,PV1,388161393,1.0000
Half Moon,Onslow County,NC,PV3,279614243,1.0000
Half Moon,Onslow County,NC,PV2,108708440,1.0000
Holly Ridge,Onslow County,NC,PV1,366524618,1.0000
Holly Ridge,Onslow County,NC,PV3,265426278,1.0000
Holly Ridge,Onslow County,NC,PV2,101186640,1.0000
Jacksonville,Onslow County,NC,PV1,3631842239,1.0000
Jacksonville,Onslow County,NC,PV3,2420379851,1.0000
Jacksonville,Onslow County,NC,PV2,1211382347,1.0000
North Topsail Beach,Onslow County,NC,PV1,942758035,1.0000
North Topsail Beach,Onslow County,NC,PV3,538342505,1.0000
North Topsail Beach,Onslow County,NC,PV2,405014500,1.0000
Piney Green,Onslow County,NC,PV1,758726263,1.0000
Piney Green,Onslow County,NC,PV3,543094153,1.0000
Piney Green,Onslow County,NC,PV2,215725860,1.0000
Pumpkin Center,Onslow County,NC,PV1,97536937,1.0000
Pumpkin Center,Onslow County,NC,PV3,64596987,1.0000
Pumpkin Center,Onslow County,NC,PV2,32939950,1.0000
Richlands,Onslow County,NC,PV1,168221255,1.0000
Richlands,Onslow County,NC,PV3,120081215,1.0000
Richlands,Onslow County,NC,PV2,48157570,1.0000
Sneads Ferry,Onslow County,NC,PV1,257932010,1.0000
Sneads Ferry,Onslow County,NC,PV3,136940510,1.0000
Sneads Ferry,Onslow County,NC,PV2,121001310,1.0000
Surf City,Onslow County,NC,PV1,275075410,1.0000
Surf City,Onslow County,NC,PV3,121893210,1.0000
Surf City,Onslow County,NC,PV2,153312200,1.0000
Swansboro,Onslow County,NC,PV1,496880895,1.0000
Swansboro,Onslow County,NC,PV3,303923335,1.0000
Swansboro,Onslow County,NC,PV2,193883390,1.0000
Unincorporated Onslow,Onslow County,NC,PV1,6526423131,1.0000
Unincorporated Onslow,Onslow County,NC,PV3,4179390429,1.0000
Unincorporated Onslow,Onslow County,NC,PV2,2352174253,1.0000
Alliance,Pamlico County,NC,PV1,48387207,1.0000
Alliance,Pamlico County,NC,PV3,38871718,1.0000
Alliance,Pamlico County,NC,PV2,9582221,1.0000
Arapahoe,Pamlico County,NC,PV1,24098684,1.0000
Arapahoe,Pamlico County,NC,PV3,18676398,1.0000
Arapahoe,Pamlico County,NC,PV2,5436534,1.0000
Bayboro,Pamlico County,NC,PV1,107127689,1.0000
Bayboro,Pamlico County,NC,PV3,99657334,1.0000
Bayboro,Pamlico County,NC,PV2,7475878,1.0000
Grantsboro,Pamlico County,NC,PV1,48520686,1.0000
Grantsboro,Pamlico County,NC,PV3,34088254,1.0000
Grantsboro,Pamlico County,NC,PV2,14509679,1.0000
Hobucken,Pamlico County,NC,PV1,9159360,1.0000
Hobucken,Pamlico County,NC,PV3,5730995,1.0000
Hobucken,Pamlico County,NC,PV2,3428365,1.0000
Mesic,Pamlico County,NC,PV1,9574884,1.0000
Mesic,Pamlico County,NC,PV3,6323870,1.0000
Mesic,Pamlico County,NC,PV2,3251014,1.0000
Minnesott Beach,Pamlico County,NC,PV1,104209389,1.0000
Minnesott Beach,Pamlico County,NC,PV3,61178150,1.0000
Minnesott Beach,Pamlico County,NC,PV2,43031239,1.0000
Oriental,Pamlico County,NC,PV1,220749988,1.0000
Oriental,Pamlico County,NC,PV3,130797271,1.0000
Oriental,Pamlico County,NC,PV2,90013437,1.0000
Stonewall,Pamlico County,NC,PV1,23499428,1.0000
Stonewall,Pamlico County,NC,PV3,15156655,1.0000
Stonewall,Pamlico County,NC,PV2,8440323,1.0000
Unincorporated Pamlico,Pamlico County,NC,PV1,1026030473,1.0000
Unincorporated Pamlico,Pamlico County,NC,PV3,552311608,1.0000
Unincorporated Pamlico,Pamlico County,NC,PV2,474629985,1.0000
Vandemere,Pamlico County,NC,PV1,23955264,1.0000
Vandemere,Pamlico County,NC,PV3,14461470,1.0000
Vandemere,Pamlico County,NC,PV2,9494367,1.0000
Elizabeth City,Pasquotank County,NC,PV1,1397985330,1.0000
Elizabeth City,Pasquotank County,NC,PV3,0,1.0000
Elizabeth City,Pasquotank County,NC,PV2,0,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,PV1,1780199200,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,PV3,0,1.0000
Unincorporated Pasquotank,Pasquotank County,NC,PV2,0,1.0000
Atkinson,Pender County,NC,PV1,17092732,1.0000
Atkinson,Pender County,NC,PV3,11635599,1.0000
Atkinson,Pender County,NC,PV2,5457133,1.0000
Burgaw,Pender County,NC,PV1,303450709,1.0000
Burgaw,Pender County,NC,PV3,219860111,1.0000
Burgaw,Pender County,NC,PV2,83590598,1.0000
Hampstead,Pender County,NC,PV1,834171102,1.0000
Hampstead,Pender County,NC,PV3,497314605,1.0000
Hampstead,Pender County,NC,PV2,336856497,1.0000
Long Creek,Pender County,NC,PV1,17461164,1.0000
Long Creek,Pender County,NC,PV3,9803197,1.0000
Long Creek,Pender County,NC,PV2,7657967,1.0000
Rocky Point,Pender County,NC,PV1,108673518,1.0000
Rocky Point,Pender County,NC,PV3,64298225,1.0000
Rocky Point,Pender County,NC,PV2,44375293,1.0000
St. Helena,Pender County,NC,PV1,41176138,1.0000
St. Helena,Pender County,NC,PV3,20786580,1.0000
St. Helena,Pender County,NC,PV2,20389558,1.0000
Surf City,Pender County,NC,PV1,1296907736,1.0000
Surf City,Pender County,NC,PV3,586720852,1.0000
Surf City,Pender County,NC,PV2,710186884,1.0000
Topsail Beach,Pender County,NC,PV1,743370545,1.0000
Topsail Beach,Pender County,NC,PV3,266840458,1.0000
Topsail Beach,Pender County,NC,PV2,476530087,1.0000
Unincorporated Pender,Pender County,NC,PV1,4826687266,1.0000
Unincorporated Pender,Pender County,NC,PV3,2477633373,1.0000
Unincorporated Pender,Pender County,NC,PV2,2349300940,1.0000
Wallace,Pender County,NC,PV1,2223559,1.0000
Wallace,Pender County,NC,PV3,543411,1.0000
Wallace,Pender County,NC,PV2,1680148,1.0000
Watha,Pender County,NC,PV1,10735816,1.0000
Watha,Pender County,NC,PV3,6418030,1.0000
Watha,Pender County,NC,PV2,4317786,1.0000
Hertford,Perquimans County,NC,PV1,139290202,1.0000
Hertford,Perquimans County,NC,PV3,96202502,1.0000
Hertford,Perquimans County,NC,PV2,43102700,1.0000
Unincorporated Perquimans,Perquimans County,NC,PV1,1246388989,1.0000
Unincorporated Perquimans,Perquimans County,NC,PV3,593764089,1.0000
Unincorporated Perquimans,Perquimans County,NC,PV2,653237700,1.0000
Winfall,Perquimans County,NC,PV1,45328900,1.0000
Winfall,Perquimans County,NC,PV3,31254000,1.0000
Winfall,Perquimans County,NC,PV2,14075400,1.0000
Ayden,Pitt County,NC,PV1,263818590,1.0000
Ayden,Pitt County,NC,PV3,215521140,1.0000
Ayden,Pitt County,NC,PV2,48311450,1.0000
Belvoir,Pitt County,NC,PV1,12878474,1.0000
Belvoir,Pitt County,NC,PV3,9148232,1.0000
Belvoir,Pitt County,NC,PV2,3730242,1.0000
Falkland,Pitt County,NC,PV1,6383524,1.0000
Falkland,Pitt County,NC,PV3,5077139,1.0000
Falkland,Pitt County,NC,PV2,1306385,1.0000
Greenville,Pitt County,NC,PV1,8336948824,1.0000
Greenville,Pitt County,NC,PV3,6774356462,1.0000
Greenville,Pitt County,NC,PV2,1569103328,1.0000
Grifton,Pitt County,NC,PV1,97437728,1.0000
Grifton,Pitt County,NC,PV3,79465462,1.0000
Grifton,Pitt County,NC,PV2,17976766,1.0000
Grimesland,Pitt County,NC,PV1,24827757,1.0000
Grimesland,Pitt County,NC,PV3,18861486,1.0000
Grimesland,Pitt County,NC,PV2,5966271,1.0000
Simpson,Pitt County,NC,PV1,23647445,1.0000
Simpson,Pitt County,NC,PV3,19145565,1.0000
Simpson,Pitt County,NC,PV2,4501880,1.0000
Stokes,Pitt County,NC,PV1,26924832,1.0000
Stokes,Pitt County,NC,PV3,20461762,1.0000
Stokes,Pitt County,NC,PV2,6463070,1.0000
Unincorporated Pitt,Pitt County,NC,PV1,4219653995,1.0000
Unincorporated Pitt,Pitt County,NC,PV3,2972727028,1.0000
Unincorporated Pitt,Pitt County,NC,PV2,1248796602,1.0000
Winterville,Pitt County,NC,PV1,907201573,1.0000
Winterville,Pitt County,NC,PV3,742292955,1.0000
Winterville,Pitt County,NC,PV2,164908618,1.0000
Harrells,Sampson County,NC,PV1,19095353,1.0000
Harrells,Sampson County,NC,PV3,13396517,1.0000
Harrells,Sampson County,NC,PV2,3540705,1.0000
Ivanhoe,Sampson County,NC,PV1,9697918,1.0000
Ivanhoe,Sampson County,NC,PV3,5415105,1.0000
Ivanhoe,Sampson County,NC,PV2,3353527,1.0000
Unincorporated Sampson,Sampson County,NC,PV1,2647749680,1.0000
Unincorporated Sampson,Sampson County,NC,PV3,1426500089,1.0000
Unincorporated Sampson,Sampson County,NC,PV2,597563108,1.0000
Columbia,Tyrrell County,NC,PV1,78290820,1.0000
Columbia,Tyrrell County,NC,PV3,50258636,1.0000
Columbia,Tyrrell County,NC,PV2,28069726,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,PV1,512257340,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,PV3,171102984,1.0000
Unincorporated Tyrrell,Tyrrell County,NC,PV2,342139260,1.0000
Creswell,Washington County,NC,PV1,17301720,1.0000
Creswell,Washington County,NC,PV3,13492900,1.0000
Creswell,Washington County,NC,PV2,3828120,1.0000
Plymouth,Washington County,NC,PV1,160259500,1.0000
Plymouth,Washington County,NC,PV3,122055400,1.0000
Plymouth,Washington County,NC,PV2,38671900,1.0000
Roper,Washington County,NC,PV1,20365670,1.0000
Roper,Washington County,NC,PV3,16348800,1.0000
Roper,Washington County,NC,PV2,4026470,1.0000
Unincorporated Washington,Washington County,NC,PV1,707340940,1.0000
Unincorporated Washington,Washington County,NC,PV3,284910600,1.0000
Unincorporated Washington,Washington County,NC,PV2,425213220,1.0000
Elroy,Wayne County,NC,PV1,139876230,1.0000
Elroy,Wayne County,NC,PV3,99670670,1.0000
Elroy,Wayne County,NC,PV2,35294410,1.0000
Goldsboro,Wayne County,NC,PV1,2447092703,1.0000
Goldsboro,Wayne County,NC,PV3,1888564094,1.0000
Goldsboro,Wayne County,NC,PV2,549767440,1.0000
Seven Springs,Wayne County,NC,PV1,2789740,1.0000
Seven Springs,Wayne County,NC,PV3,2064460,1.0000
Seven Springs,Wayne County,NC,PV2,725280,1.0000
Unincorporated Wayne,Wayne County,NC,PV1,4022212947,1.0000
Unincorporated Wayne,Wayne County,NC,PV3,2647829145,1.0000
Unincorporated Wayne,Wayne County,NC,PV2,910609390,1.0000
Walnut Creek,Wayne County,NC,PV1,181294270,1.0000
Walnut Creek,Wayne County,NC,PV3,123020010,1.0000
Walnut Creek,Wayne County,NC,PV2,52442330,1.0000
