GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,300,Northwest,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0397,0.0105
000,300,Northwest,Brunswick County,NC,RO4,0.0124,0.0008,0.0000,0.0000,0.0763,0.0052
000,300,Oak Island,Brunswick County,NC,RO1,0.0601,0.0004,0.0000,0.0000,0.3613,0.0026
000,300,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0124,0.0008
000,300,Oak Island,Brunswick County,NC,RO4,0.0601,0.0005,0.0000,0.0000,0.3488,0.0028
000,300,Ocean Isle Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Ocean Isle Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sandy Creek,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0567,0.0081
000,300,Sandy Creek,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sandy Creek,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0125,0.0128
000,300,Sandy Creek,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0442,0.0101
000,300,Shallotte,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0428,0.0006
000,300,Shallotte,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Shallotte,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0137,0.0012
000,300,Shallotte,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0291,0.0006
000,300,Southport,Brunswick County,NC,RO1,0.0381,0.0009,0.0000,0.0000,0.5314,0.0123
000,300,Southport,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Southport,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0224,0.0065
000,300,Southport,Brunswick County,NC,RO4,0.0381,0.0010,0.0000,0.0000,0.5090,0.0128
000,300,St. James,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.1431,0.0021
000,300,St. James,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,St. James,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,St. James,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.1431,0.0021
000,300,Sunset Beach,Brunswick County,NC,RO1,0.0079,0.0001,0.0049,0.0001,0.2659,0.0041
000,300,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sunset Beach,Brunswick County,NC,RO4,0.0079,0.0001,0.0049,0.0001,0.2659,0.0046
000,300,Unincorporated Brunswick,Brunswick County,NC,RO1,1.2024,0.0007,0.2924,0.0002,6.5312,0.0041
000,300,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.3424,0.0035
000,300,Unincorporated Brunswick,Brunswick County,NC,RO3,0.1344,0.0006,0.0135,0.0001,0.9371,0.0042
000,300,Unincorporated Brunswick,Brunswick County,NC,RO4,1.0680,0.0008,0.2789,0.0002,5.2516,0.0041
000,300,Varnamtown,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Varnamtown,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Varnamtown,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Varnamtown,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bald Head Island,Brunswick County,NC,RO1,15.9400,0.5448,6.2320,0.2130,23.0743,0.7886
001,0,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bald Head Island,Brunswick County,NC,RO4,15.9400,0.5448,6.2320,0.2130,23.0743,0.7886
001,0,Belville,Brunswick County,NC,RO1,8.8980,0.4882,0.0735,0.0040,14.8010,0.8121
001,0,Belville,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Belville,Brunswick County,NC,RO3,1.0878,0.2443,0.0000,0.0000,2.1419,0.4810
001,0,Belville,Brunswick County,NC,RO4,7.8102,0.5671,0.0735,0.0053,12.6592,0.9191
001,0,Boiling Spring Lakes,Brunswick County,NC,RO1,89.3951,0.6480,0.1255,0.0009,125.7675,0.9117
001,0,Boiling Spring Lakes,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Boiling Spring Lakes,Brunswick County,NC,RO3,6.4955,0.4942,0.0891,0.0068,11.7242,0.8921
001,0,Boiling Spring Lakes,Brunswick County,NC,RO4,82.8995,0.6642,0.0365,0.0003,114.0433,0.9137
001,0,Bolivia,Brunswick County,NC,RO1,0.4825,0.1131,0.0237,0.0056,3.1942,0.7491
001,0,Bolivia,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bolivia,Brunswick County,NC,RO3,0.2079,0.1492,0.0000,0.0000,1.1081,0.7950
001,0,Bolivia,Brunswick County,NC,RO4,0.2746,0.0956,0.0237,0.0083,2.0861,0.7267
001,0,Calabash,Brunswick County,NC,RO1,0.3082,0.0081,0.0944,0.0025,16.1382,0.4256
001,0,Calabash,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Calabash,Brunswick County,NC,RO3,0.0808,0.0152,0.0621,0.0117,1.6791,0.3163
001,0,Calabash,Brunswick County,NC,RO4,0.2274,0.0070,0.0323,0.0010,14.4591,0.4434
001,0,Carolina Shores,Brunswick County,NC,RO1,11.9652,0.3323,0.0000,0.0000,33.3705,0.9269
001,0,Carolina Shores,Brunswick County,NC,RO2,0.1037,0.0417,0.0000,0.0000,2.2278,0.8948
001,0,Carolina Shores,Brunswick County,NC,RO3,0.0190,0.0276,0.0000,0.0000,0.6770,0.9822
001,0,Carolina Shores,Brunswick County,NC,RO4,11.8424,0.3608,0.0000,0.0000,30.4657,0.9281
001,0,Caswell Beach,Brunswick County,NC,RO1,2.6896,0.3367,0.5469,0.0685,7.0970,0.8885
001,0,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Caswell Beach,Brunswick County,NC,RO3,0.0167,0.0311,0.0167,0.0311,0.0167,0.0311
001,0,Caswell Beach,Brunswick County,NC,RO4,2.6729,0.3586,0.5302,0.0711,7.0804,0.9500
001,0,Holden Beach,Brunswick County,NC,RO1,3.5598,0.1499,3.4151,0.1438,5.4644,0.2301
001,0,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0011,0.0253
001,0,Holden Beach,Brunswick County,NC,RO4,3.5598,0.1502,3.4151,0.1441,5.4633,0.2305
001,0,Leland,Brunswick County,NC,RO1,103.8174,0.6312,2.2410,0.0136,148.5100,0.9029
001,0,Leland,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Leland,Brunswick County,NC,RO3,5.4004,0.3432,0.2380,0.0151,11.0749,0.7038
001,0,Leland,Brunswick County,NC,RO4,98.4170,0.6617,2.0030,0.0135,137.4351,0.9240
001,0,Navassa,Brunswick County,NC,RO1,15.4743,0.5197,0.6309,0.0212,22.0677,0.7411
001,0,Navassa,Brunswick County,NC,RO2,0.1803,0.0338,0.0187,0.0035,0.3040,0.0570
001,0,Navassa,Brunswick County,NC,RO3,0.7719,0.6073,0.0000,0.0000,1.0849,0.8535
001,0,Navassa,Brunswick County,NC,RO4,14.5221,0.6266,0.6122,0.0264,20.6788,0.8923
001,0,Northwest,Brunswick County,NC,RO1,5.5894,0.2808,0.1950,0.0098,18.0894,0.9089
001,0,Northwest,Brunswick County,NC,RO2,0.2382,0.1618,0.0000,0.0000,1.3026,0.8845
001,0,Northwest,Brunswick County,NC,RO3,1.5762,0.4172,0.1018,0.0269,3.5884,0.9498
001,0,Northwest,Brunswick County,NC,RO4,3.7750,0.2576,0.0932,0.0064,13.1984,0.9008
001,0,Oak Island,Brunswick County,NC,RO1,29.8108,0.2133,10.4399,0.0747,89.9837,0.6438
001,0,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Oak Island,Brunswick County,NC,RO3,2.1933,0.1415,0.0620,0.0040,8.2255,0.5306
001,0,Oak Island,Brunswick County,NC,RO4,27.6175,0.2223,10.3779,0.0835,81.7582,0.6580
001,0,Ocean Isle Beach,Brunswick County,NC,RO1,9.5054,0.3102,8.4630,0.2762,17.4756,0.5703
001,0,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.5546,0.3726
001,0,Ocean Isle Beach,Brunswick County,NC,RO4,9.5054,0.3260,8.4630,0.2903,16.9210,0.5804
001,0,Sandy Creek,Brunswick County,NC,RO1,2.1876,0.3119,0.0000,0.0000,6.3067,0.8992
001,0,Sandy Creek,Brunswick County,NC,RO2,1.0567,0.6295,0.0000,0.0000,1.6768,0.9990
001,0,Sandy Creek,Brunswick County,NC,RO3,0.1323,0.1356,0.0000,0.0000,0.8454,0.8665
001,0,Sandy Creek,Brunswick County,NC,RO4,0.9987,0.2291,0.0000,0.0000,3.7845,0.8681
001,0,Shallotte,Brunswick County,NC,RO1,2.7947,0.0411,0.9499,0.0140,19.6990,0.2900
001,0,Shallotte,Brunswick County,NC,RO2,0.7149,0.1092,0.1346,0.0206,2.5614,0.3911
001,0,Shallotte,Brunswick County,NC,RO3,0.7968,0.0699,0.3487,0.0306,4.5263,0.3973
001,0,Shallotte,Brunswick County,NC,RO4,1.2829,0.0257,0.4666,0.0093,12.6113,0.2523
001,0,Southport,Brunswick County,NC,RO1,19.1824,0.4439,2.0007,0.0463,38.0863,0.8814
001,0,Southport,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Southport,Brunswick County,NC,RO3,0.9850,0.2842,0.0340,0.0098,2.8870,0.8329
001,0,Southport,Brunswick County,NC,RO4,18.1974,0.4579,1.9668,0.0495,35.1992,0.8856
001,0,St. James,Brunswick County,NC,RO1,32.6603,0.4707,2.8845,0.0416,62.7616,0.9046
001,0,St. James,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,St. James,Brunswick County,NC,RO3,1.6747,0.6938,0.0000,0.0000,2.0719,0.8584
001,0,St. James,Brunswick County,NC,RO4,30.9856,0.4627,2.8845,0.0431,60.6897,0.9062
001,0,Sunset Beach,Brunswick County,NC,RO1,5.1421,0.0800,1.3042,0.0203,25.6397,0.3991
001,0,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Sunset Beach,Brunswick County,NC,RO3,0.0923,0.0150,0.0322,0.0052,2.7194,0.4421
001,0,Sunset Beach,Brunswick County,NC,RO4,5.0497,0.0869,1.2720,0.0219,22.9203,0.3946
001,0,Unincorporated Brunswick,Brunswick County,NC,RO1,322.6730,0.2006,38.7680,0.0241,957.1296,0.5952
001,0,Unincorporated Brunswick,Brunswick County,NC,RO2,23.4467,0.2382,0.5636,0.0057,62.4250,0.6342
001,0,Unincorporated Brunswick,Brunswick County,NC,RO3,56.6263,0.2514,7.0310,0.0312,152.3372,0.6764
001,0,Unincorporated Brunswick,Brunswick County,NC,RO4,242.6001,0.1889,31.1735,0.0243,742.3675,0.5779
001,0,Varnamtown,Brunswick County,NC,RO1,0.1005,0.0121,0.0530,0.0064,1.9287,0.2312
001,0,Varnamtown,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Varnamtown,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Varnamtown,Brunswick County,NC,RO4,0.1005,0.0121,0.0530,0.0064,1.9287,0.2312
001,25,Bald Head Island,Brunswick County,NC,RO1,16.2761,0.5563,8.3561,0.2856,23.2327,0.7940
001,25,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Bald Head Island,Brunswick County,NC,RO4,16.2761,0.5563,8.3561,0.2856,23.2327,0.7940
001,25,Belville,Brunswick County,NC,RO1,9.5097,0.5218,0.1146,0.0063,14.6922,0.8061
001,25,Belville,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Belville,Brunswick County,NC,RO3,1.2439,0.2794,0.0204,0.0046,2.1419,0.4810
001,25,Belville,Brunswick County,NC,RO4,8.2658,0.6001,0.0942,0.0068,12.5503,0.9112
001,25,Boiling Spring Lakes,Brunswick County,NC,RO1,89.3951,0.6480,0.1255,0.0009,125.7675,0.9117
001,25,Boiling Spring Lakes,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Boiling Spring Lakes,Brunswick County,NC,RO3,6.4955,0.4942,0.0891,0.0068,11.7242,0.8921
001,25,Boiling Spring Lakes,Brunswick County,NC,RO4,82.8995,0.6642,0.0365,0.0003,114.0433,0.9137
001,25,Bolivia,Brunswick County,NC,RO1,0.4825,0.1131,0.0237,0.0056,3.1942,0.7491
001,25,Bolivia,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Bolivia,Brunswick County,NC,RO3,0.2079,0.1492,0.0000,0.0000,1.1081,0.7950
001,25,Bolivia,Brunswick County,NC,RO4,0.2746,0.0956,0.0237,0.0083,2.0861,0.7267
001,25,Calabash,Brunswick County,NC,RO1,0.3488,0.0092,0.1440,0.0038,16.2973,0.4298
001,25,Calabash,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Calabash,Brunswick County,NC,RO3,0.0932,0.0176,0.0746,0.0141,1.6853,0.3175
001,25,Calabash,Brunswick County,NC,RO4,0.2556,0.0078,0.0694,0.0021,14.6120,0.4481
001,25,Carolina Shores,Brunswick County,NC,RO1,12.0788,0.3355,0.0000,0.0000,33.3710,0.9269
001,25,Carolina Shores,Brunswick County,NC,RO2,0.1037,0.0417,0.0000,0.0000,2.2278,0.8948
001,25,Carolina Shores,Brunswick County,NC,RO3,0.0190,0.0276,0.0000,0.0000,0.6770,0.9822
001,25,Carolina Shores,Brunswick County,NC,RO4,11.9560,0.3642,0.0000,0.0000,30.4662,0.9282
001,25,Caswell Beach,Brunswick County,NC,RO1,3.4980,0.4379,1.3693,0.1714,7.0970,0.8885
001,25,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Caswell Beach,Brunswick County,NC,RO3,0.0167,0.0311,0.0167,0.0311,0.0167,0.0311
001,25,Caswell Beach,Brunswick County,NC,RO4,3.4813,0.4671,1.3527,0.1815,7.0804,0.9500
001,25,Holden Beach,Brunswick County,NC,RO1,5.4548,0.2297,5.2623,0.2216,9.2109,0.3879
001,25,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0011,0.0253
001,25,Holden Beach,Brunswick County,NC,RO4,5.4548,0.2301,5.2623,0.2220,9.2098,0.3885
001,25,Leland,Brunswick County,NC,RO1,103.9002,0.6317,2.4370,0.0148,148.4999,0.9029
001,25,Leland,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Leland,Brunswick County,NC,RO3,5.3736,0.3415,0.1976,0.0126,11.0210,0.7004
001,25,Leland,Brunswick County,NC,RO4,98.5266,0.6624,2.2394,0.0151,137.4788,0.9243
001,25,Navassa,Brunswick County,NC,RO1,15.8844,0.5335,0.6473,0.0217,22.0677,0.7411
001,25,Navassa,Brunswick County,NC,RO2,0.1803,0.0338,0.0187,0.0035,0.3040,0.0570
001,25,Navassa,Brunswick County,NC,RO3,0.7719,0.6073,0.0000,0.0000,1.0849,0.8535
001,25,Navassa,Brunswick County,NC,RO4,14.9322,0.6443,0.6287,0.0271,20.6788,0.8923
001,25,Northwest,Brunswick County,NC,RO1,5.5894,0.2808,0.1950,0.0098,18.0894,0.9089
001,25,Northwest,Brunswick County,NC,RO2,0.2382,0.1618,0.0000,0.0000,1.3026,0.8845
001,25,Northwest,Brunswick County,NC,RO3,1.5762,0.4172,0.1018,0.0269,3.5884,0.9498
001,25,Northwest,Brunswick County,NC,RO4,3.7750,0.2576,0.0932,0.0064,13.1984,0.9008
001,25,Oak Island,Brunswick County,NC,RO1,34.5916,0.2475,15.8505,0.1134,92.8919,0.6646
001,25,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Oak Island,Brunswick County,NC,RO3,2.2432,0.1447,0.0842,0.0054,8.2317,0.5310
001,25,Oak Island,Brunswick County,NC,RO4,32.3484,0.2603,15.7663,0.1269,84.6602,0.6813
001,25,Ocean Isle Beach,Brunswick County,NC,RO1,12.7319,0.4155,12.3342,0.4025,18.6408,0.6083
001,25,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.5546,0.3726
001,25,Ocean Isle Beach,Brunswick County,NC,RO4,12.7319,0.4367,12.3342,0.4231,18.0862,0.6204
001,25,Sandy Creek,Brunswick County,NC,RO1,2.1876,0.3119,0.0000,0.0000,6.3067,0.8992
001,25,Sandy Creek,Brunswick County,NC,RO2,1.0567,0.6295,0.0000,0.0000,1.6768,0.9990
001,25,Sandy Creek,Brunswick County,NC,RO3,0.1323,0.1356,0.0000,0.0000,0.8454,0.8665
001,25,Sandy Creek,Brunswick County,NC,RO4,0.9987,0.2291,0.0000,0.0000,3.7845,0.8681
001,25,Shallotte,Brunswick County,NC,RO1,2.7813,0.0410,0.9858,0.0145,19.6763,0.2897
001,25,Shallotte,Brunswick County,NC,RO2,0.6896,0.1053,0.1352,0.0207,2.5614,0.3911
001,25,Shallotte,Brunswick County,NC,RO3,0.8094,0.0710,0.3715,0.0326,4.5263,0.3973
001,25,Shallotte,Brunswick County,NC,RO4,1.2824,0.0257,0.4790,0.0096,12.5885,0.2519
001,25,Southport,Brunswick County,NC,RO1,19.5465,0.4524,2.4229,0.0561,38.0259,0.8800
001,25,Southport,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Southport,Brunswick County,NC,RO3,0.9977,0.2878,0.1297,0.0374,2.8870,0.8329
001,25,Southport,Brunswick County,NC,RO4,18.5488,0.4667,2.2933,0.0577,35.1389,0.8841
001,25,St. James,Brunswick County,NC,RO1,32.6668,0.4708,3.1466,0.0454,62.7030,0.9037
001,25,St. James,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,St. James,Brunswick County,NC,RO3,1.6747,0.6938,0.0000,0.0000,2.0719,0.8584
001,25,St. James,Brunswick County,NC,RO4,30.9921,0.4628,3.1466,0.0470,60.6311,0.9054
001,25,Sunset Beach,Brunswick County,NC,RO1,5.8857,0.0916,1.9757,0.0308,26.0070,0.4048
001,25,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Sunset Beach,Brunswick County,NC,RO3,0.2870,0.0467,0.1871,0.0304,2.7262,0.4433
001,25,Sunset Beach,Brunswick County,NC,RO4,5.5987,0.0964,1.7886,0.0308,23.2808,0.4008
001,25,Unincorporated Brunswick,Brunswick County,NC,RO1,324.4156,0.2017,40.4714,0.0252,956.8095,0.5950
001,25,Unincorporated Brunswick,Brunswick County,NC,RO2,23.5027,0.2388,0.5640,0.0057,62.4313,0.6342
001,25,Unincorporated Brunswick,Brunswick County,NC,RO3,56.4760,0.2508,6.9681,0.0309,152.6395,0.6777
001,25,Unincorporated Brunswick,Brunswick County,NC,RO4,244.4368,0.1903,32.9393,0.0256,741.7387,0.5774
001,25,Varnamtown,Brunswick County,NC,RO1,0.1064,0.0128,0.0547,0.0066,1.9243,0.2307
001,25,Varnamtown,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Varnamtown,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Varnamtown,Brunswick County,NC,RO4,0.1064,0.0128,0.0547,0.0066,1.9243,0.2307
001,50,Bald Head Island,Brunswick County,NC,RO1,16.8783,0.5768,10.3354,0.3532,22.4090,0.7659
001,50,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Bald Head Island,Brunswick County,NC,RO4,16.8783,0.5768,10.3354,0.3532,22.4090,0.7659
001,50,Belville,Brunswick County,NC,RO1,9.1203,0.5004,0.2632,0.0144,14.5386,0.7977
001,50,Belville,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Belville,Brunswick County,NC,RO3,1.2098,0.2717,0.1009,0.0227,2.0918,0.4698
001,50,Belville,Brunswick County,NC,RO4,7.9104,0.5743,0.1623,0.0118,12.4468,0.9037
001,50,Boiling Spring Lakes,Brunswick County,NC,RO1,89.3951,0.6480,0.1255,0.0009,125.7675,0.9117
001,50,Boiling Spring Lakes,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Boiling Spring Lakes,Brunswick County,NC,RO3,6.4955,0.4942,0.0891,0.0068,11.7242,0.8921
001,50,Boiling Spring Lakes,Brunswick County,NC,RO4,82.8995,0.6642,0.0365,0.0003,114.0433,0.9137
001,50,Bolivia,Brunswick County,NC,RO1,0.4825,0.1131,0.0237,0.0056,3.1942,0.7491
001,50,Bolivia,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Bolivia,Brunswick County,NC,RO3,0.2079,0.1492,0.0000,0.0000,1.1081,0.7950
001,50,Bolivia,Brunswick County,NC,RO4,0.2746,0.0956,0.0237,0.0083,2.0861,0.7267
001,50,Calabash,Brunswick County,NC,RO1,0.4458,0.0118,0.2306,0.0061,16.4736,0.4345
001,50,Calabash,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Calabash,Brunswick County,NC,RO3,0.0870,0.0164,0.0808,0.0152,1.6692,0.3145
001,50,Calabash,Brunswick County,NC,RO4,0.3588,0.0110,0.1498,0.0046,14.8045,0.4540
001,50,Carolina Shores,Brunswick County,NC,RO1,12.1613,0.3378,0.0000,0.0000,33.3710,0.9269
001,50,Carolina Shores,Brunswick County,NC,RO2,0.1037,0.0417,0.0000,0.0000,2.2278,0.8948
001,50,Carolina Shores,Brunswick County,NC,RO3,0.0190,0.0276,0.0000,0.0000,0.6770,0.9822
001,50,Carolina Shores,Brunswick County,NC,RO4,12.0385,0.3668,0.0000,0.0000,30.4662,0.9282
001,50,Caswell Beach,Brunswick County,NC,RO1,4.2905,0.5371,1.8905,0.2367,7.0804,0.8864
001,50,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Caswell Beach,Brunswick County,NC,RO4,4.2905,0.5757,1.8905,0.2536,7.0804,0.9500
001,50,Holden Beach,Brunswick County,NC,RO1,8.8265,0.3717,8.4447,0.3556,12.1619,0.5121
001,50,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0011,0.0253
001,50,Holden Beach,Brunswick County,NC,RO4,8.8265,0.3723,8.4447,0.3562,12.1608,0.5130
001,50,Leland,Brunswick County,NC,RO1,104.1296,0.6331,2.4984,0.0152,146.9207,0.8933
001,50,Leland,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Leland,Brunswick County,NC,RO3,5.4464,0.3461,0.1938,0.0123,10.7329,0.6821
001,50,Leland,Brunswick County,NC,RO4,98.6832,0.6635,2.3046,0.0155,136.1878,0.9156
001,50,Navassa,Brunswick County,NC,RO1,15.5061,0.5208,0.6256,0.0210,22.0385,0.7402
001,50,Navassa,Brunswick County,NC,RO2,0.1679,0.0315,0.0062,0.0012,0.3079,0.0578
001,50,Navassa,Brunswick County,NC,RO3,0.7719,0.6073,0.0000,0.0000,1.0490,0.8253
001,50,Navassa,Brunswick County,NC,RO4,14.5664,0.6286,0.6194,0.0267,20.6817,0.8924
001,50,Northwest,Brunswick County,NC,RO1,5.5894,0.2808,0.1950,0.0098,18.1027,0.9095
001,50,Northwest,Brunswick County,NC,RO2,0.2382,0.1618,0.0000,0.0000,1.3026,0.8845
001,50,Northwest,Brunswick County,NC,RO3,1.5762,0.4172,0.1018,0.0269,3.5884,0.9498
001,50,Northwest,Brunswick County,NC,RO4,3.7750,0.2576,0.0932,0.0064,13.2116,0.9017
001,50,Oak Island,Brunswick County,NC,RO1,39.1171,0.2799,20.5981,0.1474,94.6840,0.6775
001,50,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Oak Island,Brunswick County,NC,RO3,2.2866,0.1475,0.0697,0.0045,8.2192,0.5301
001,50,Oak Island,Brunswick County,NC,RO4,36.8305,0.2964,20.5284,0.1652,86.4648,0.6958
001,50,Ocean Isle Beach,Brunswick County,NC,RO1,12.5538,0.4097,12.3223,0.4021,16.0242,0.5229
001,50,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.5583,0.3751
001,50,Ocean Isle Beach,Brunswick County,NC,RO4,12.5538,0.4306,12.3223,0.4227,15.4659,0.5305
001,50,Sandy Creek,Brunswick County,NC,RO1,2.1876,0.3119,0.0000,0.0000,6.3067,0.8992
001,50,Sandy Creek,Brunswick County,NC,RO2,1.0567,0.6295,0.0000,0.0000,1.6768,0.9990
001,50,Sandy Creek,Brunswick County,NC,RO3,0.1323,0.1356,0.0000,0.0000,0.8454,0.8665
